prop,ext,type,status
http://www.wikidata.org/entity/P21,http://purl.bdrc.io/ontology/core/personGender,Equiv_Prop,
http://www.wikidata.org/entity/P1066,http://purl.bdrc.io/ontology/core/personStudentOf,Equiv_Prop,
http://www.wikidata.org/entity/P802,http://purl.bdrc.io/ontology/core/personTeacherOf,Equiv_Prop,
http://www.wikidata.org/entity/P361,http://purl.obolibrary.org/obo/BFO_0000050,Equiv_Prop,
http://www.wikidata.org/entity/P527,http://purl.obolibrary.org/obo/BFO_0000051,Equiv_Prop,
http://www.wikidata.org/entity/P699,http://purl.obolibrary.org/obo/DOID,Equiv_Prop,
http://www.wikidata.org/entity/P2868,http://purl.obolibrary.org/obo/RO_0000087,Equiv_Prop,
http://www.wikidata.org/entity/P276,http://purl.obolibrary.org/obo/RO_0001025,Equiv_Prop,
http://www.wikidata.org/entity/P3189,http://purl.obolibrary.org/obo/RO_0002005,Equiv_Prop,
http://www.wikidata.org/entity/P1382,http://purl.obolibrary.org/obo/RO_0002008,Equiv_Prop,
http://www.wikidata.org/entity/P3190,http://purl.obolibrary.org/obo/RO_0002134,Equiv_Prop,
http://www.wikidata.org/entity/P703,http://purl.obolibrary.org/obo/RO_0002162,Equiv_Prop,
http://www.wikidata.org/entity/P2789,http://purl.obolibrary.org/obo/RO_0002176,Equiv_Prop,
http://www.wikidata.org/entity/P6532,http://purl.obolibrary.org/obo/RO_0002200,Equiv_Prop,
http://www.wikidata.org/entity/P3094,http://purl.obolibrary.org/obo/RO_0002202,Equiv_Prop,
http://www.wikidata.org/entity/P702,http://purl.obolibrary.org/obo/RO_0002204,Equiv_Prop,
http://www.wikidata.org/entity/P688,http://purl.obolibrary.org/obo/RO_0002205,Equiv_Prop,
http://www.wikidata.org/entity/P128,http://purl.obolibrary.org/obo/RO_0002211,Equiv_Prop,
http://www.wikidata.org/entity/P3780,http://purl.obolibrary.org/obo/RO_0002249,Equiv_Prop,
http://www.wikidata.org/entity/P1365,http://purl.obolibrary.org/obo/RO_0002285,Equiv_Prop,
http://www.wikidata.org/entity/P2176,http://purl.obolibrary.org/obo/RO_0002302,Equiv_Prop,
http://www.wikidata.org/entity/P2974,http://purl.obolibrary.org/obo/RO_0002303,Equiv_Prop,
http://www.wikidata.org/entity/P3403,http://purl.obolibrary.org/obo/RO_0002379,Equiv_Prop,
http://www.wikidata.org/entity/P1542,http://purl.obolibrary.org/obo/RO_0002404,Equiv_Prop,
http://www.wikidata.org/entity/P1536,http://purl.obolibrary.org/obo/RO_0002405,Equiv_Prop,
http://www.wikidata.org/entity/P828,http://purl.obolibrary.org/obo/RO_0002411,Equiv_Prop,
http://www.wikidata.org/entity/P1060,http://purl.obolibrary.org/obo/RO_0002451,Equiv_Prop,
http://www.wikidata.org/entity/P2975,http://purl.obolibrary.org/obo/RO_0002454,Equiv_Prop,
http://www.wikidata.org/entity/P2175,http://purl.obolibrary.org/obo/RO_0002599,Equiv_Prop,
http://www.wikidata.org/entity/P2849,http://purl.obolibrary.org/obo/RO_0003001,Equiv_Prop,
http://www.wikidata.org/entity/P6530,http://purl.obolibrary.org/obo/RO_0003301,Equiv_Prop,
http://www.wikidata.org/entity/P571,http://purl.org/dc/elements/1.1/date,Ext_Superprop,
http://www.wikidata.org/entity/P123,http://purl.org/dc/elements/1.1/publisher,Equiv_Prop,
http://www.wikidata.org/entity/P7228,http://purl.org/dc/terms/accessRights,Equiv_Prop,
http://www.wikidata.org/entity/P5009,http://purl.org/dc/terms/conformsTo,Equiv_Prop,
http://www.wikidata.org/entity/P767,http://purl.org/dc/terms/contributor,Equiv_Prop,
http://www.wikidata.org/entity/P571,http://purl.org/dc/terms/created,Equiv_Prop,
http://www.wikidata.org/entity/P170,http://purl.org/dc/terms/creator,Equiv_Prop,
http://www.wikidata.org/entity/P1036,http://purl.org/dc/terms/DDC,Equiv_Prop,
http://www.wikidata.org/entity/P2701,http://purl.org/dc/terms/FileFormat,Exact_Prop,
http://www.wikidata.org/entity/P2701,http://purl.org/dc/terms/hasFormat,Equiv_Prop,
http://www.wikidata.org/entity/P527,http://purl.org/dc/terms/hasPart,Equiv_Prop,
http://www.wikidata.org/entity/P747,http://purl.org/dc/terms/hasVersion,Equiv_Prop,
http://www.wikidata.org/entity/P361,http://purl.org/dc/terms/isPartOf,Equiv_Prop,
http://www.wikidata.org/entity/P407,http://purl.org/dc/terms/language,Equiv_Prop,
http://www.wikidata.org/entity/P1149,http://purl.org/dc/terms/LCC,Equiv_Prop,
http://www.wikidata.org/entity/P275,http://purl.org/dc/terms/license,Equiv_Prop,
http://www.wikidata.org/entity/P123,http://purl.org/dc/terms/publisher,Exact_Prop,
http://www.wikidata.org/entity/P2860,http://purl.org/dc/terms/references,Equiv_Prop,
http://www.wikidata.org/entity/P1365,http://purl.org/dc/terms/replaces,Equiv_Prop,
http://www.wikidata.org/entity/P921,http://purl.org/dc/terms/subject,Equiv_Prop,
http://www.wikidata.org/entity/P1667,http://purl.org/dc/terms/TGN,Equiv_Prop,
http://www.wikidata.org/entity/P1476,http://purl.org/dc/terms/title,Equiv_Prop,
http://www.wikidata.org/entity/P1190,http://purl.org/dc/terms/UDC,Equiv_Prop,
http://www.wikidata.org/entity/P1264,http://purl.org/dc/terms/valid,Equiv_Prop,
http://www.wikidata.org/entity/P2771,http://purl.org/goodrelations/v1#hasDUNS,Equiv_Prop,
http://www.wikidata.org/entity/P3962,http://purl.org/goodrelations/v1#hasEAN_UCC-13,Equiv_Prop,
http://www.wikidata.org/entity/P1796,http://purl.org/goodrelations/v1#hasISICv4,Equiv_Prop,
http://www.wikidata.org/entity/P3224,http://purl.org/goodrelations/v1#hasNAICS,Equiv_Prop,
http://www.wikidata.org/entity/P2048,http://purl.org/goodrelations/v1#height,Ext_Subprop,
http://www.wikidata.org/entity/P291,http://purl.org/library/placeOfPublication,Equiv_Prop,connection reset
http://www.wikidata.org/entity/P3962,http://purl.org/ontology/bibo/gtin14,Ext_Subprop,
http://www.wikidata.org/entity/P212,http://purl.org/ontology/bibo/isbn13,Equiv_Prop,
http://www.wikidata.org/entity/P698,http://purl.org/ontology/bibo/pmid,Equiv_Prop,
http://www.wikidata.org/entity/P478,http://purl.org/ontology/bibo/volume,Equiv_Prop,
http://www.wikidata.org/entity/P86,http://purl.org/ontology/mo/composer,Equiv_Prop,
http://www.wikidata.org/entity/P3300,http://purl.org/ontology/mo/conductor,Equiv_Prop,
http://www.wikidata.org/entity/P358,http://purl.org/ontology/mo/discography,Equiv_Prop,
http://www.wikidata.org/entity/P2047,http://purl.org/ontology/mo/duration,Equiv_Prop,
http://www.wikidata.org/entity/P345,http://purl.org/ontology/mo/imdb,Equiv_Prop,
http://www.wikidata.org/entity/P1208,http://purl.org/ontology/mo/ismn,Equiv_Prop,
http://www.wikidata.org/entity/P264,http://purl.org/ontology/mo/Label,Equiv_Prop,
http://www.wikidata.org/entity/P434,http://purl.org/ontology/mo/musicbrainz,Equiv_Prop,
http://www.wikidata.org/entity/P436,http://purl.org/ontology/mo/musicbrainz,Equiv_Prop,
http://www.wikidata.org/entity/P434,http://purl.org/ontology/mo/musicbrainz_guid,Equiv_Prop,
http://www.wikidata.org/entity/P436,http://purl.org/ontology/mo/musicbrainz_guid,Equiv_Prop,
http://www.wikidata.org/entity/P162,http://purl.org/ontology/mo/producer,Equiv_Prop,
http://www.wikidata.org/entity/P9831,http://purl.org/ontology/mo/publication_of,Equiv_Prop,
http://www.wikidata.org/entity/P9745,http://purl.org/ontology/mo/translation_of,Exact_Prop,
http://www.wikidata.org/entity/P50,http://purl.org/ontology/po/author,Equiv_Prop,
http://www.wikidata.org/entity/P921,http://purl.org/ontology/po/broadcast_of,Equiv_Prop,
http://www.wikidata.org/entity/P3301,http://purl.org/ontology/po/broadcast_on,Equiv_Prop,
http://www.wikidata.org/entity/P127,http://purl.org/ontology/po/broadcaster,Ext_Subprop,
http://www.wikidata.org/entity/P3970,http://purl.org/ontology/po/channel,Equiv_Prop,
http://www.wikidata.org/entity/P527,http://purl.org/ontology/po/episode,Ext_Subprop,
http://www.wikidata.org/entity/P1431,http://purl.org/ontology/po/executive_producer,Equiv_Prop,
http://www.wikidata.org/entity/P2144,http://purl.org/ontology/po/frequency,Equiv_Prop,
http://www.wikidata.org/entity/P136,http://purl.org/ontology/po/genre,Equiv_Prop,
http://www.wikidata.org/entity/P175,http://purl.org/ontology/po/performer,Equiv_Prop,
http://www.wikidata.org/entity/P3342,http://purl.org/ontology/po/person,Exact_Prop,
http://www.wikidata.org/entity/P7153,http://purl.org/ontology/po/place,Equiv_Prop,
http://www.wikidata.org/entity/P1545,http://purl.org/ontology/po/position,Equiv_Prop,
http://www.wikidata.org/entity/P162,http://purl.org/ontology/po/producer,Equiv_Prop,
http://www.wikidata.org/entity/P921,http://purl.org/ontology/po/subject,Equiv_Prop,
http://www.wikidata.org/entity/P2860,http://purl.org/spar/cito/cites,Equiv_Prop,
http://www.wikidata.org/entity/P170,http://purl.org/vocab/frbr/core#creator,Equiv_Prop,
http://www.wikidata.org/entity/P1574,http://purl.org/vocab/frbr/core#exemplarOf,Equiv_Prop,
http://www.wikidata.org/entity/P921,http://purl.org/vocab/frbr/core#subject,Equiv_Prop,
http://www.wikidata.org/entity/P155,http://purl.org/vocab/frbr/core#successorOf,Equiv_Prop,
http://www.wikidata.org/entity/P8810,http://purl.org/vocab/relationship/childOf,Equiv_Prop,
http://www.wikidata.org/entity/P737,http://purl.org/vocab/relationship/influencedBy,Equiv_Prop,
http://www.wikidata.org/entity/P40,http://purl.org/vocab/relationship/parentOf,Exact_Prop,
http://www.wikidata.org/entity/P3373,http://purl.org/vocab/relationship/siblingOf,Equiv_Prop,
http://www.wikidata.org/entity/P26,http://purl.org/vocab/relationship/spouseOf,Equiv_Prop,
http://www.wikidata.org/entity/P2048,http://purl.uniprot.org/core/height,Ext_Subprop,
http://www.wikidata.org/entity/P105,http://purl.uniprot.org/core/rank,Equiv_Prop,
http://www.wikidata.org/entity/P225,http://purl.uniprot.org/core/scientificName,Equiv_Prop,
http://www.wikidata.org/entity/P351,http://purl.uniprot.org/geneid/,Equiv_Prop,
http://www.wikidata.org/entity/P4020,http://qudt.org/schema/qudt/hasDimensionVector,Equiv_Prop,
http://www.wikidata.org/entity/P111,http://qudt.org/schema/qudt/hasQuantityKind,Equiv_Prop,
http://www.wikidata.org/entity/P5061,http://qudt.org/schema/qudt/symbol,Equiv_Prop,
http://www.wikidata.org/entity/P7825,http://qudt.org/schema/qudt/ucumCode,Equiv_Prop,
http://www.wikidata.org/entity/P6512,http://qudt.org/schema/qudt/uneceCommonCode,Equiv_Prop,
http://www.wikidata.org/entity/P1416,http://rdaregistry.info/Elements/a/P50101,Equiv_Prop,
http://www.wikidata.org/entity/P106,http://rdaregistry.info/Elements/a/P50104,Equiv_Prop,
http://www.wikidata.org/entity/P10135,http://rdaregistry.info/Elements/e/P20004,Equiv_Prop,
http://www.wikidata.org/entity/P10893,http://rdaregistry.info/Elements/e/P20052,Equiv_Prop,
http://www.wikidata.org/entity/P9745,http://rdaregistry.info/Elements/e/P20141,Exact_Prop,
http://www.wikidata.org/entity/P870,http://rdaregistry.info/Elements/e/P20215,Equiv_Prop,
http://www.wikidata.org/entity/P11108,http://rdaregistry.info/Elements/e/P20279,Equiv_Prop,
http://www.wikidata.org/entity/P9767,http://rdaregistry.info/Elements/e/P20572,Exact_Prop,
http://www.wikidata.org/entity/P11105,http://rdaregistry.info/Elements/i/P40015,Equiv_Prop,
http://www.wikidata.org/entity/P9767,http://rdaregistry.info/Elements/m/P30107,Exact_Prop,
http://www.wikidata.org/entity/P9972,http://rdaregistry.info/Elements/m/P30453,Equiv_Prop,
http://www.wikidata.org/entity/P10135,http://rdaregistry.info/Elements/u/P60074,Equiv_Prop,
http://www.wikidata.org/entity/P4970,http://rdaregistry.info/Elements/u/P60119,Equiv_Prop,
http://www.wikidata.org/entity/P3300,http://rdaregistry.info/Elements/u/P60141,Equiv_Prop,
http://www.wikidata.org/entity/P9745,http://rdaregistry.info/Elements/u/P60244,Exact_Prop,
http://www.wikidata.org/entity/P9767,http://rdaregistry.info/Elements/u/P60365,Exact_Prop,
http://www.wikidata.org/entity/P2515,http://rdaregistry.info/Elements/u/P60384,Equiv_Prop,
http://www.wikidata.org/entity/P175,http://rdaregistry.info/Elements/u/P60387,Equiv_Prop,
http://www.wikidata.org/entity/P10893,http://rdaregistry.info/Elements/u/P60397,Equiv_Prop,
http://www.wikidata.org/entity/P57,http://rdaregistry.info/Elements/u/P60399,Ext_Subprop,
http://www.wikidata.org/entity/P1809,http://rdaregistry.info/Elements/u/P60433,Equiv_Prop,
http://www.wikidata.org/entity/P11105,http://rdaregistry.info/Elements/u/P60464,Equiv_Prop,
http://www.wikidata.org/entity/P106,http://rdaregistry.info/Elements/u/P60468,Equiv_Prop,
http://www.wikidata.org/entity/P870,http://rdaregistry.info/Elements/u/P60536,Equiv_Prop,
http://www.wikidata.org/entity/P870,http://rdaregistry.info/Elements/u/P60537,Equiv_Prop,
http://www.wikidata.org/entity/P463,http://rdaregistry.info/Elements/u/P60697,Equiv_Prop,
http://www.wikidata.org/entity/P5028,http://rdaregistry.info/Elements/u/P60811,Equiv_Prop,
http://www.wikidata.org/entity/P5026,http://rdaregistry.info/Elements/u/P60813,Equiv_Prop,
http://www.wikidata.org/entity/P11108,http://rdaregistry.info/Elements/u/P60824,Equiv_Prop,
http://www.wikidata.org/entity/P9901,http://rdaregistry.info/Elements/w/P10046,Equiv_Prop,
http://www.wikidata.org/entity/P870,http://rdaregistry.info/Elements/w/P10220,Equiv_Prop,
http://www.wikidata.org/entity/P2847,http://rdf.freebase.com/ns/authority.google.google_plus,Equiv_Prop,404 error
http://www.wikidata.org/entity/P136,http://rdf.freebase.com/ns/book.book.genre,Ext_Subprop,404 error
http://www.wikidata.org/entity/P355,http://rdf.freebase.com/ns/business.business_location.parent_company,Equiv_Prop,404 error
http://www.wikidata.org/entity/P355,http://rdf.freebase.com/ns/organization.organization.parent,Equiv_Prop,404 error
http://www.wikidata.org/entity/P5305,http://rdfs.org/ns/void#sparqlEndpoint,Equiv_Prop,
http://www.wikidata.org/entity/P291,http://rdvocab.info/Elements/placeOfPublication,Equiv_Prop,
http://www.wikidata.org/entity/P123,http://rdvocab.info/Elements/publishersName,Equiv_Prop,
http://www.wikidata.org/entity/P102,http://schema.org/memberOf,Ext_Superprop,
http://www.wikidata.org/entity/P179,http://schema.org/partOfSeries,Equiv_Prop,
http://www.wikidata.org/entity/P483,http://schema.org/recordedAt,Ext_Superprop,
http://www.wikidata.org/entity/P8546,http://schema.org/recordedAt,Equiv_Prop,
http://www.wikidata.org/entity/P2888,http://schema.org/sameAs,Equiv_Prop,
http://www.wikidata.org/entity/P571,http://schema.org/startDate,Equiv_Prop,
http://www.wikidata.org/entity/P856,http://schema.org/url,Ext_Superprop,
http://www.wikidata.org/entity/P592,http://semanticscience.org/resource/CHEMINF_000412,Exact_Prop,not found
http://www.wikidata.org/entity/P2048,http://semanticscience.org/resource/SIO_000040,Ext_Subprop,not found
http://www.wikidata.org/entity/P136,http://service.ddex.net/dd/DD-AVS-001/dd/avs_ClassifiedGenre,Ext_Subprop,
http://www.wikidata.org/entity/P1416,http://swrc.ontoware.org/ontology#affiliation,Equiv_Prop,not found
http://www.wikidata.org/entity/P968,http://swrc.ontoware.org/ontology#email,Equiv_Prop,not found
http://www.wikidata.org/entity/P123,http://swrc.ontoware.org/ontology#publisher,Equiv_Prop,not found
http://www.wikidata.org/entity/P179,http://swrc.ontoware.org/ontology#series,Equiv_Prop,not found
http://www.wikidata.org/entity/P496,http://vivoweb.org/ontology/core#orcidId,Equiv_Prop,
http://www.wikidata.org/entity/P2048,http://voag.linkedmodel.org/voag#height,Equiv_Prop,403 error
http://www.wikidata.org/entity/P1889,http://vocab.getty.edu/ontology#aat2100_distinguished_from,Equiv_Prop,
http://www.wikidata.org/entity/P1889,http://vocab.getty.edu/ontology#tgn3001_distinguished_from,Equiv_Prop,
http://www.wikidata.org/entity/P460,http://vocab.getty.edu/ontology#tgn3005_possibly_identified_as,Ext_Subprop,
http://www.wikidata.org/entity/P11577,http://vocab.getty.edu/ontology#tgn3005_possibly_identified_as,Ext_Subprop,
http://www.wikidata.org/entity/P1376,http://vocab.getty.edu/ontology#tgn3201_capital_of,Equiv_Prop,
http://www.wikidata.org/entity/P36,http://vocab.getty.edu/ontology#tgn3202_capital_is,Equiv_Prop,
http://www.wikidata.org/entity/P460,http://vocab.getty.edu/ontology#ulan1005_possibly_identified_with,Equiv_Prop,
http://www.wikidata.org/entity/P11577,http://vocab.getty.edu/ontology#ulan1005_possibly_identified_with,Equiv_Prop,
http://www.wikidata.org/entity/P1889,http://vocab.getty.edu/ontology#ulan1007_distinguished_from,Equiv_Prop,
http://www.wikidata.org/entity/P802,http://vocab.getty.edu/ontology#ulan1101_teacher_of,Equiv_Prop,
http://www.wikidata.org/entity/P1066,http://vocab.getty.edu/ontology#ulan1102_student_of,Equiv_Prop,
http://www.wikidata.org/entity/P737,http://vocab.getty.edu/ontology#ulan1108_influenced_by,Equiv_Prop,
http://www.wikidata.org/entity/P108,http://vocab.getty.edu/ontology#ulan1217_employee_of,Equiv_Prop,
http://www.wikidata.org/entity/P748,http://vocab.getty.edu/ontology#ulan1221_appointed_by,Ext_Subprop,
http://www.wikidata.org/entity/P1327,http://vocab.getty.edu/ontology#ulan1303_collaborated_with,Ext_Subprop,
http://www.wikidata.org/entity/P1327,http://vocab.getty.edu/ontology#ulan1305_worked_with,Ext_Subprop,
http://www.wikidata.org/entity/P1037,http://vocab.getty.edu/ontology#ulan1315_principal_in,Ext_Subprop,
http://www.wikidata.org/entity/P53,http://vocab.getty.edu/ontology#ulan1317_member_of,Ext_Superprop,
http://www.wikidata.org/entity/P463,http://vocab.getty.edu/ontology#ulan1317_member_of,Ext_Superprop,
http://www.wikidata.org/entity/P69,http://vocab.getty.edu/ontology#ulan1322_school_was,Ext_Subprop,
http://www.wikidata.org/entity/P155,http://vocab.getty.edu/ontology#ulan1411_successor_of,Equiv_Prop,
http://www.wikidata.org/entity/P112,http://vocab.getty.edu/ontology#ulan1421_founded_by,Ext_Subprop,
http://www.wikidata.org/entity/P1038,http://vocab.getty.edu/ontology#ulan1500_related_to,Equiv_Prop,
http://www.wikidata.org/entity/P3373,http://vocab.getty.edu/ontology#ulan1501_sibling_of,Equiv_Prop,
http://www.wikidata.org/entity/P22,http://vocab.getty.edu/ontology#ulan1511_child_of,Ext_Superprop,
http://www.wikidata.org/entity/P25,http://vocab.getty.edu/ontology#ulan1511_child_of,Ext_Superprop,
http://www.wikidata.org/entity/P40,http://vocab.getty.edu/ontology#ulan1512_parent_of,Equiv_Prop,
http://www.wikidata.org/entity/P26,http://vocab.getty.edu/ontology#ulan1541_spouse_of,Equiv_Prop,
http://www.wikidata.org/entity/P451,http://vocab.getty.edu/ontology#ulan1544_significant_other_of,Ext_Subprop,
http://www.wikidata.org/entity/P451,http://vocab.getty.edu/ontology#ulan1547_romantic_partner_of,Ext_Subprop,
http://www.wikidata.org/entity/P3448,http://vocab.getty.edu/ontology#ulan1562_step-parent_of,Equiv_Prop,
http://www.wikidata.org/entity/P1290,http://vocab.getty.edu/ontology#ulan1575_godchild_of,Equiv_Prop,
http://www.wikidata.org/entity/P1037,http://vocab.getty.edu/ontology#ulan2575_directed_by,Ext_Subprop,
http://www.wikidata.org/entity/P488,http://vocab.getty.edu/ontology#ulan2584_chaired_by,Equiv_Prop,
http://www.wikidata.org/entity/P1830,http://vocab.getty.edu/ontology#ulan2778_owner_of,Ext_Subprop,
http://www.wikidata.org/entity/P127,http://vocab.getty.edu/ontology#ulan2779_owned_by,Ext_Subprop,
http://www.wikidata.org/entity/P825,http://vocab.getty.edu/ontology#ulan2782_dedicated_to,Ext_Subprop,
http://www.wikidata.org/entity/P69,http://vocab.getty.edu/ontology#ulan2828_student_at,Ext_Subprop,
http://www.wikidata.org/entity/P1036,http://www.bl.uk/schemas/bibliographic/blterms#TopicDDC,Equiv_Prop,
http://www.wikidata.org/entity/P3082,http://www.cidoc-crm.org/cidoc-crm/P13_destroyed,Equiv_Prop,
http://www.wikidata.org/entity/P770,http://www.cidoc-crm.org/cidoc-crm/P13i_was_destroyed_by,Equiv_Prop,
http://www.wikidata.org/entity/P737,http://www.cidoc-crm.org/cidoc-crm/P15_was_influenced_by,Equiv_Prop,
http://www.wikidata.org/entity/P186,http://www.cidoc-crm.org/cidoc-crm/P45_consists_of,Equiv_Prop,
http://www.wikidata.org/entity/P527,http://www.cidoc-crm.org/cidoc-crm/P9_consists_of,Ext_Subprop,
http://www.wikidata.org/entity/P710,http://www.cidoc-crm.org/html/5.0.4/cidoc-crm.html#P11,Equiv_Prop,
http://www.wikidata.org/entity/P1640,http://www.cidoc-crm.org/Property/p147-curated/version-5.1.2,Equiv_Prop,
http://www.wikidata.org/entity/P2048,http://www.ebu.ch/metadata/ontologies/ebucore/ebucore#height,Ext_Subprop,
http://www.wikidata.org/entity/P291,http://www.freebase.com/book/book_edition/place_of_publication,Equiv_Prop,404 error
http://www.wikidata.org/entity/P577,http://www.freebase.com/book/book_edition/publication_date,Equiv_Prop,404 error
http://www.wikidata.org/entity/P3224,http://www.freebase.com/business/naics2007,Equiv_Prop,404 error
http://www.wikidata.org/entity/P3092,http://www.freebase.com/film/film_crew_gig/crewmember,Equiv_Prop,404 error
http://www.wikidata.org/entity/P915,http://www.freebase.com/m/01x3gpk,Equiv_Prop,404 error
http://www.wikidata.org/entity/P212,http://www.freebase.com/media_common/cataloged_instance/isbn13,Equiv_Prop,404 error
http://www.wikidata.org/entity/P159,http://www.freebase.com/organization/organization/headquarters,Equiv_Prop,404 error
http://www.wikidata.org/entity/P921,http://www.freebase.com/schema/common/topic/subject,Equiv_Prop,404 error
http://www.wikidata.org/entity/P449,http://www.freebase.com/tv/tv_program/original_network,Equiv_Prop,404 error
http://www.wikidata.org/entity/P921,http://www.freebase.com/view/base/fbontology/metaschema/predicate_id/hassubject,Equiv_Prop,404 error
http://www.wikidata.org/entity/P4511,http://www.heppnetz.de/ontologies/goodrelations/v1#depth,Equiv_Prop,
http://www.wikidata.org/entity/P1813,http://www.lexinfo.net/ontology/2.0/lexinfo#abbreviation,Ext_Superprop,
http://www.wikidata.org/entity/P5185,http://www.lexinfo.net/ontology/2.0/lexinfo#gender,Equiv_Prop,
http://www.wikidata.org/entity/P5280,http://www.lexinfo.net/ontology/2.0/lexinfo#radical,Equiv_Prop,
http://www.wikidata.org/entity/P5974,http://www.lexinfo.net/ontology/3.0/lexinfo#antonym,Equiv_Prop,
http://www.wikidata.org/entity/P6084,http://www.lexinfo.net/ontology/3.0/lexinfo#geographic,Equiv_Prop,
http://www.wikidata.org/entity/P6593,http://www.lexinfo.net/ontology/3.0/lexinfo#hypernym,Equiv_Prop,
http://www.wikidata.org/entity/P8471,http://www.lexinfo.net/ontology/3.0/lexinfo#pertainsTo,Equiv_Prop,
http://www.wikidata.org/entity/P5973,http://www.lexinfo.net/ontology/3.0/lexinfo#synonym,Equiv_Prop,
http://www.wikidata.org/entity/P5972,http://www.lexinfo.net/ontology/3.0/lexinfo#translation,Equiv_Prop,
http://www.wikidata.org/entity/P19,http://www.loc.gov/mads/rdf/v1#birthPlace,Equiv_Prop,
http://www.wikidata.org/entity/P20,http://www.loc.gov/mads/rdf/v1#deathPlace,Equiv_Prop,
http://www.wikidata.org/entity/P106,http://www.loc.gov/mads/rdf/v1#occupation,Equiv_Prop,
http://www.wikidata.org/entity/P569,http://www.loc.gov/standards/mads/rdf/v1.rdf#birthDate,Equiv_Prop,
http://www.wikidata.org/entity/P698,http://www.ncbi.nlm.nih.gov/pubmed/,Equiv_Prop,invalid assertion
http://www.wikidata.org/entity/P26,http://www.ontotext.com/proton/protontop#hasSpouse,Equiv_Prop,
http://www.wikidata.org/entity/P355,http://www.ontotext.com/proton/protontop#subsidiaryOrganizationOf,Equiv_Prop,
http://www.wikidata.org/entity/P4908,http://www.openlinksw.com/schemas/rdfs/partOfSeason,Equiv_Prop,
http://www.wikidata.org/entity/P9899,http://www.rdaregistry.info/Elements/w/#P10238,Equiv_Prop,
http://www.wikidata.org/entity/P37,http://www.telegraphis.net/ontology/geography/geography#officialLanguage,Equiv_Prop,403 error
http://www.wikidata.org/entity/P31,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Equiv_Prop,
http://www.wikidata.org/entity/P279,http://www.w3.org/2000/01/rdf-schema#subClassOf,Equiv_Prop,
http://www.wikidata.org/entity/P2235,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,Equiv_Prop,
http://www.wikidata.org/entity/P1647,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,Equiv_Prop,
http://www.wikidata.org/entity/P1889,http://www.w3.org/2002/07/owl#differentFrom,Equiv_Prop,
http://www.wikidata.org/entity/P1709,http://www.w3.org/2002/07/owl#equivalentClass,Equiv_Prop,
http://www.wikidata.org/entity/P1628,http://www.w3.org/2002/07/owl#equivalentProperty,Equiv_Prop,
http://www.wikidata.org/entity/P1696,http://www.w3.org/2002/07/owl#inverseOf,Equiv_Prop,
http://www.wikidata.org/entity/P2048,http://www.w3.org/2003/12/exif/ns#height,Equiv_Prop,
http://www.wikidata.org/entity/P2561,http://www.w3.org/2004/02/skos/core#altLabel,Ext_Subprop,
http://www.wikidata.org/entity/P2235,http://www.w3.org/2004/02/skos/core#broadMatch,Ext_Superprop,
http://www.wikidata.org/entity/P4900,http://www.w3.org/2004/02/skos/core#broadMatch,Equiv_Prop,
http://www.wikidata.org/entity/P7219,http://www.w3.org/2004/02/skos/core#definition,Ext_Superprop,
http://www.wikidata.org/entity/P1628,http://www.w3.org/2004/02/skos/core#exactMatch,Ext_Superprop,
http://www.wikidata.org/entity/P2888,http://www.w3.org/2004/02/skos/core#exactMatch,Equiv_Prop,
http://www.wikidata.org/entity/P2561,http://www.w3.org/2004/02/skos/core#hiddenLabel,Ext_Subprop,
http://www.wikidata.org/entity/P4390,http://www.w3.org/2004/02/skos/core#mappingRelation,Equiv_Prop,
http://www.wikidata.org/entity/P2236,http://www.w3.org/2004/02/skos/core#narrowMatch,Ext_Superprop,
http://www.wikidata.org/entity/P3950,http://www.w3.org/2004/02/skos/core#narrowMatch,Equiv_Prop,
http://www.wikidata.org/entity/P2561,http://www.w3.org/2004/02/skos/core#prefLabel,Ext_Subprop,
http://www.wikidata.org/entity/P2894,http://www.w3.org/2006/time#DayOfWeek,Exact_Prop,
http://www.wikidata.org/entity/P2922,http://www.w3.org/2006/time#MonthOfYear,Exact_Prop,
http://www.wikidata.org/entity/P569,http://www.w3.org/2006/vcard/ns#bday,Equiv_Prop,
http://www.wikidata.org/entity/P40,http://www.w3.org/2006/vcard/ns#Child,Exact_Prop,
http://www.wikidata.org/entity/P17,http://www.w3.org/2006/vcard/ns#country-name,Equiv_Prop,
http://www.wikidata.org/entity/P968,http://www.w3.org/2006/vcard/ns#email,Equiv_Prop,
http://www.wikidata.org/entity/P734,http://www.w3.org/2006/vcard/ns#family-name,Equiv_Prop,
http://www.wikidata.org/entity/P2561,http://www.w3.org/2006/vcard/ns#fn,Equiv_Prop,
http://www.wikidata.org/entity/P625,http://www.w3.org/2006/vcard/ns#geo,Equiv_Prop,
http://www.wikidata.org/entity/P735,http://www.w3.org/2006/vcard/ns#given-name,Equiv_Prop,
http://www.wikidata.org/entity/P6375,http://www.w3.org/2006/vcard/ns#hasAddress,Equiv_Prop,
http://www.wikidata.org/entity/P17,http://www.w3.org/2006/vcard/ns#hasCountryName,Equiv_Prop,
http://www.wikidata.org/entity/P968,http://www.w3.org/2006/vcard/ns#hasEmail,Equiv_Prop,
